admission_number,student_name,grade,section,total_fee,paid_amount,due_amount,late_fee,status
ADM-2026-07741,Reyansh Joshi,12th Grade,C,18000.0,3930.81,14069.19,250.0,DEFAULT_AGED
ADM-2026-07742,Riya Nair,10th Grade,B,18000.0,720.25,17279.75,500.0,DEFAULT_AGED
ADM-2026-07743,Diya Sharma,11th Grade,B,22000.0,3443.71,18556.29,250.0,DEFAULT_AGED
ADM-2026-07744,Priya Gupta,12th Grade,D,15000.0,8020.73,6979.27,0.0,PENDING_DUE
ADM-2026-07745,Ayaan Choudhury,11th Grade,D,18000.0,1677.84,16322.16,250.0,DEFAULT_AGED
ADM-2026-07746,Neha Deshmukh,10th Grade,A,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07747,Ishaan Mehta,11th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07748,Aditya Verma,9th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07749,Ayaan Patel,11th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07750,Sneha Mehta,12th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07751,Rahul Malhotra,11th Grade,D,18000.0,11379.1,6620.9,0.0,PENDING_DUE
ADM-2026-07752,Diya Gupta,11th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07753,Amit Kumar,12th Grade,D,15000.0,4058.61,10941.39,0.0,PENDING_DUE
ADM-2026-07754,Pankaj Reddy,12th Grade,D,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07755,Amit Nair,12th Grade,D,22000.0,1536.9,20463.1,500.0,DEFAULT_AGED
ADM-2026-07756,Aadhya Malhotra,9th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07757,Riya Menon,10th Grade,D,22000.0,9455.74,12544.26,0.0,PENDING_DUE
ADM-2026-07758,Ananya Mehta,12th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07759,Pooja Choudhury,11th Grade,A,12000.0,3110.2,8889.8,0.0,PENDING_DUE
ADM-2026-07760,Neha Rao,11th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07761,Amit Mehta,12th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07762,Pari Rao,10th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07763,Rahul Bose,9th Grade,A,18000.0,7225.95,10774.05,0.0,PENDING_DUE
ADM-2026-07764,Vikas Choudhury,10th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07765,Riya Singh,9th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07766,Diya Patel,10th Grade,A,15000.0,3775.45,11224.55,0.0,PENDING_DUE
ADM-2026-07767,Rohan Deshmukh,11th Grade,C,15000.0,4939.89,10060.11,0.0,PENDING_DUE
ADM-2026-07768,Rohan Kumar,12th Grade,D,22000.0,8879.21,13120.79,0.0,PENDING_DUE
ADM-2026-07769,Amit Gupta,11th Grade,D,22000.0,1924.14,20075.86,1000.0,DEFAULT_AGED
ADM-2026-07770,Sanya Sharma,10th Grade,D,15000.0,2525.18,12474.82,500.0,DEFAULT_AGED
ADM-2026-07771,Aarav Pillai,9th Grade,D,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07772,Pari Malhotra,11th Grade,C,18000.0,4930.77,13069.23,0.0,PENDING_DUE
ADM-2026-07773,Diya Bose,9th Grade,A,22000.0,8011.79,13988.21,0.0,PENDING_DUE
ADM-2026-07774,Aarav Rao,9th Grade,D,22000.0,5220.64,16779.36,0.0,PENDING_DUE
ADM-2026-07775,Krishna Menon,10th Grade,B,15000.0,4067.49,10932.51,1000.0,DEFAULT_AGED
ADM-2026-07776,Neha Joshi,11th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07777,Ayaan Pillai,10th Grade,C,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07778,Meera Singh,10th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07779,Pooja Nair,12th Grade,C,15000.0,2701.52,12298.48,500.0,DEFAULT_AGED
ADM-2026-07780,Ishaan Joshi,11th Grade,C,12000.0,252.22,11747.78,250.0,DEFAULT_AGED
ADM-2026-07781,Rohan Deshmukh,10th Grade,D,15000.0,7553.65,7446.35,0.0,PENDING_DUE
ADM-2026-07782,Ayaan Menon,10th Grade,B,15000.0,860.3,14139.7,1000.0,DEFAULT_AGED
ADM-2026-07783,Karan Gupta,9th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07784,Aarav Mehta,10th Grade,D,12000.0,463.98,11536.02,1000.0,DEFAULT_AGED
ADM-2026-07785,Priya Deshmukh,9th Grade,B,18000.0,6409.23,11590.77,0.0,PENDING_DUE
ADM-2026-07786,Aditya Menon,9th Grade,C,22000.0,4970.12,17029.88,0.0,PENDING_DUE
ADM-2026-07787,Diya Malhotra,9th Grade,C,18000.0,7596.4,10403.6,0.0,PENDING_DUE
ADM-2026-07788,Arjun Sen,11th Grade,C,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07789,Pari Patel,10th Grade,B,12000.0,8171.3,3828.7,0.0,PENDING_DUE
ADM-2026-07790,Ananya Sharma,10th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07791,Ananya Joshi,11th Grade,C,18000.0,3814.59,14185.41,1000.0,DEFAULT_AGED
ADM-2026-07792,Pari Menon,10th Grade,D,15000.0,3774.85,11225.15,0.0,PENDING_DUE
ADM-2026-07793,Pooja Nair,12th Grade,A,18000.0,4236.88,13763.12,0.0,PENDING_DUE
ADM-2026-07794,Ishaan Reddy,10th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07795,Ishaan Das,10th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07796,Arjun Choudhury,11th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07797,Rahul Iyer,12th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07798,Aarav Singh,10th Grade,D,12000.0,3697.42,8302.58,0.0,PENDING_DUE
ADM-2026-07799,Krishna Patel,11th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07800,Pari Patel,12th Grade,B,22000.0,5265.26,16734.74,250.0,DEFAULT_AGED
ADM-2026-07801,Sai Iyer,9th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07802,Meera Rao,11th Grade,D,15000.0,3392.51,11607.49,0.0,PENDING_DUE
ADM-2026-07803,Neha Deshmukh,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07804,Aadhya Malhotra,11th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07805,Pooja Menon,9th Grade,A,12000.0,5341.27,6658.73,0.0,PENDING_DUE
ADM-2026-07806,Diya Rao,12th Grade,C,12000.0,8320.55,3679.45,0.0,PENDING_DUE
ADM-2026-07807,Aadhya Verma,11th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07808,Ayaan Reddy,9th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07809,Aditya Bose,9th Grade,B,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07810,Riya Nair,11th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07811,Vihaan Das,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07812,Neha Rao,9th Grade,D,12000.0,4287.15,7712.85,0.0,PENDING_DUE
ADM-2026-07813,Pooja Mehta,9th Grade,C,22000.0,2310.81,19689.19,1000.0,DEFAULT_AGED
ADM-2026-07814,Arjun Choudhury,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07815,Meera Pillai,10th Grade,A,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07816,Arjun Reddy,9th Grade,A,22000.0,2137.36,19862.64,250.0,DEFAULT_AGED
ADM-2026-07817,Vihaan Patel,12th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07818,Meera Gupta,11th Grade,B,18000.0,5718.43,12281.57,0.0,PENDING_DUE
ADM-2026-07819,Aditya Choudhury,11th Grade,B,18000.0,6904.04,11095.96,0.0,PENDING_DUE
ADM-2026-07820,Aadhya Das,12th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07821,Aarav Mehta,10th Grade,C,12000.0,5124.48,6875.52,0.0,PENDING_DUE
ADM-2026-07822,Arjun Sharma,10th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07823,Reyansh Nair,12th Grade,B,22000.0,12501.82,9498.18,0.0,PENDING_DUE
ADM-2026-07824,Meera Singh,9th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07825,Arjun Gupta,10th Grade,B,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07826,Aadhya Kumar,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07827,Aditya Singh,10th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07828,Aadhya Kumar,9th Grade,C,18000.0,1145.41,16854.59,1000.0,DEFAULT_AGED
ADM-2026-07829,Priya Bose,11th Grade,C,12000.0,3136.49,8863.51,0.0,PENDING_DUE
ADM-2026-07830,Sanya Malhotra,9th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07831,Rahul Sen,10th Grade,A,22000.0,4924.7,17075.3,0.0,PENDING_DUE
ADM-2026-07832,Vihaan Pillai,9th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07833,Reyansh Menon,12th Grade,A,18000.0,5245.2,12754.8,0.0,PENDING_DUE
ADM-2026-07834,Priya Joshi,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07835,Anjali Rao,11th Grade,A,18000.0,3564.3,14435.7,250.0,DEFAULT_AGED
ADM-2026-07836,Reyansh Gupta,11th Grade,A,12000.0,6138.01,5861.99,0.0,PENDING_DUE
ADM-2026-07837,Krishna Reddy,11th Grade,A,12000.0,4154.54,7845.46,0.0,PENDING_DUE
ADM-2026-07838,Ishaan Nair,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07839,Priya Reddy,11th Grade,A,15000.0,6278.71,8721.29,0.0,PENDING_DUE
ADM-2026-07840,Reyansh Kumar,12th Grade,D,22000.0,2182.21,19817.79,500.0,DEFAULT_AGED
ADM-2026-07841,Arjun Patel,10th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07842,Kavita Malhotra,11th Grade,D,22000.0,1007.08,20992.92,500.0,DEFAULT_AGED
ADM-2026-07843,Riya Rao,10th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07844,Pankaj Nair,12th Grade,A,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07845,Pooja Reddy,11th Grade,D,22000.0,7419.59,14580.41,0.0,PENDING_DUE
ADM-2026-07846,Ishaan Menon,11th Grade,C,18000.0,10523.86,7476.14,0.0,PENDING_DUE
ADM-2026-07847,Diya Mehta,12th Grade,B,18000.0,6700.63,11299.37,0.0,PENDING_DUE
ADM-2026-07848,Rohan Singh,11th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07849,Priya Deshmukh,11th Grade,C,22000.0,8697.06,13302.94,0.0,PENDING_DUE
ADM-2026-07850,Riya Singh,12th Grade,B,12000.0,1301.05,10698.95,500.0,DEFAULT_AGED
ADM-2026-07851,Meera Choudhury,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07852,Aadhya Malhotra,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07853,Aadhya Mehta,12th Grade,D,12000.0,984.03,11015.97,1000.0,DEFAULT_AGED
ADM-2026-07854,Pari Patel,10th Grade,B,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07855,Aditya Malhotra,11th Grade,D,22000.0,10683.88,11316.12,0.0,PENDING_DUE
ADM-2026-07856,Sanya Choudhury,9th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07857,Aadhya Kumar,9th Grade,B,15000.0,7053.04,7946.96,0.0,PENDING_DUE
ADM-2026-07858,Sanya Patel,12th Grade,B,12000.0,7907.62,4092.38,0.0,PENDING_DUE
ADM-2026-07859,Ishaan Sen,10th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07860,Amit Kumar,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07861,Riya Pillai,12th Grade,A,22000.0,4699.03,17300.97,0.0,PENDING_DUE
ADM-2026-07862,Karan Mehta,10th Grade,B,18000.0,5341.48,12658.52,0.0,PENDING_DUE
ADM-2026-07863,Krishna Das,12th Grade,A,15000.0,9288.54,5711.46,0.0,PENDING_DUE
ADM-2026-07864,Vihaan Menon,12th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07865,Karan Choudhury,10th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07866,Sneha Rao,11th Grade,D,12000.0,4246.06,7753.94,0.0,PENDING_DUE
ADM-2026-07867,Vivaan Rao,12th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07868,Diya Gupta,12th Grade,B,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07869,Vikas Iyer,11th Grade,A,22000.0,11631.06,10368.94,0.0,PENDING_DUE
ADM-2026-07870,Rohan Bose,10th Grade,D,15000.0,4977.49,10022.51,0.0,PENDING_DUE
ADM-2026-07871,Vikas Sharma,9th Grade,A,15000.0,3660.39,11339.61,0.0,PENDING_DUE
ADM-2026-07872,Krishna Mehta,9th Grade,D,18000.0,10935.69,7064.31,0.0,PENDING_DUE
ADM-2026-07873,Amit Das,9th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07874,Pankaj Mehta,12th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07875,Reyansh Joshi,10th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07876,Pankaj Iyer,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07877,Pankaj Patel,11th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07878,Priya Menon,11th Grade,B,22000.0,4422.29,17577.71,0.0,PENDING_DUE
ADM-2026-07879,Aadhya Kumar,9th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07880,Vivaan Choudhury,11th Grade,D,22000.0,7424.29,14575.71,0.0,PENDING_DUE
ADM-2026-07881,Pari Menon,9th Grade,D,22000.0,10172.83,11827.17,0.0,PENDING_DUE
ADM-2026-07882,Pankaj Bose,10th Grade,D,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07883,Sneha Deshmukh,9th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07884,Krishna Sen,9th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07885,Rohan Joshi,12th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07886,Vihaan Mehta,10th Grade,C,12000.0,4914.11,7085.89,0.0,PENDING_DUE
ADM-2026-07887,Anjali Patel,9th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07888,Kavita Patel,10th Grade,C,18000.0,5312.37,12687.63,0.0,PENDING_DUE
ADM-2026-07889,Meera Gupta,11th Grade,A,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07890,Ayaan Verma,11th Grade,C,18000.0,3899.05,14100.95,1000.0,DEFAULT_AGED
ADM-2026-07891,Rohan Singh,10th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07892,Sneha Pillai,9th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07893,Pooja Iyer,12th Grade,A,12000.0,6009.71,5990.29,0.0,PENDING_DUE
ADM-2026-07894,Karan Singh,12th Grade,C,22000.0,6308.42,15691.58,1000.0,DEFAULT_AGED
ADM-2026-07895,Aadhya Pillai,9th Grade,C,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07896,Aarav Joshi,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07897,Krishna Sen,9th Grade,C,15000.0,4258.15,10741.85,0.0,PENDING_DUE
ADM-2026-07898,Amit Choudhury,11th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07899,Anjali Gupta,10th Grade,B,22000.0,11387.31,10612.69,0.0,PENDING_DUE
ADM-2026-07900,Amit Choudhury,10th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07901,Vikas Pillai,10th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07902,Pari Malhotra,10th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07903,Ishaan Iyer,11th Grade,A,12000.0,2533.01,9466.99,500.0,DEFAULT_AGED
ADM-2026-07904,Sanya Singh,12th Grade,D,12000.0,3145.19,8854.81,0.0,PENDING_DUE
ADM-2026-07905,Diya Deshmukh,12th Grade,C,12000.0,3413.53,8586.47,0.0,PENDING_DUE
ADM-2026-07906,Sanya Reddy,10th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07907,Pankaj Choudhury,9th Grade,A,18000.0,5177.57,12822.43,250.0,DEFAULT_AGED
ADM-2026-07908,Arjun Menon,10th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07909,Krishna Nair,11th Grade,B,15000.0,3670.58,11329.42,0.0,PENDING_DUE
ADM-2026-07910,Pooja Menon,12th Grade,C,15000.0,10184.3,4815.7,0.0,PENDING_DUE
ADM-2026-07911,Aarav Deshmukh,9th Grade,D,18000.0,5403.94,12596.06,0.0,PENDING_DUE
ADM-2026-07912,Diya Choudhury,9th Grade,A,15000.0,2354.44,12645.56,250.0,DEFAULT_AGED
ADM-2026-07913,Neha Sen,9th Grade,B,15000.0,9292.75,5707.25,0.0,PENDING_DUE
ADM-2026-07914,Krishna Iyer,9th Grade,B,22000.0,9438.21,12561.79,0.0,PENDING_DUE
ADM-2026-07915,Rahul Gupta,9th Grade,C,15000.0,54.76,14945.24,500.0,DEFAULT_AGED
ADM-2026-07916,Rahul Sharma,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07917,Sai Reddy,10th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07918,Vivaan Sharma,9th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07919,Diya Pillai,10th Grade,B,15000.0,5618.45,9381.55,0.0,PENDING_DUE
ADM-2026-07920,Pooja Patel,9th Grade,D,12000.0,6693.26,5306.74,0.0,PENDING_DUE
ADM-2026-07921,Reyansh Das,9th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07922,Meera Gupta,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07923,Vikas Malhotra,9th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07924,Kavita Mehta,12th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07925,Pankaj Choudhury,12th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07926,Arjun Deshmukh,11th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07927,Aditya Menon,11th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07928,Reyansh Reddy,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07929,Sneha Sen,10th Grade,B,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07930,Pooja Mehta,11th Grade,C,22000.0,10011.94,11988.06,0.0,PENDING_DUE
ADM-2026-07931,Pari Reddy,9th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07932,Aarav Iyer,9th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07933,Aditya Deshmukh,10th Grade,B,12000.0,2850.74,9149.26,0.0,PENDING_DUE
ADM-2026-07934,Rahul Das,12th Grade,D,22000.0,12945.29,9054.71,0.0,PENDING_DUE
ADM-2026-07935,Sneha Singh,9th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07936,Sneha Menon,12th Grade,A,15000.0,2919.28,12080.72,1000.0,DEFAULT_AGED
ADM-2026-07937,Meera Joshi,12th Grade,B,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07938,Rahul Mehta,12th Grade,C,22000.0,7839.87,14160.13,0.0,PENDING_DUE
ADM-2026-07939,Anjali Malhotra,9th Grade,B,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07940,Ishaan Das,12th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07941,Riya Reddy,9th Grade,B,15000.0,3457.06,11542.94,500.0,DEFAULT_AGED
ADM-2026-07942,Diya Reddy,11th Grade,C,15000.0,6603.33,8396.67,0.0,PENDING_DUE
ADM-2026-07943,Vihaan Sharma,9th Grade,D,12000.0,2291.83,9708.17,250.0,DEFAULT_AGED
ADM-2026-07944,Pankaj Kumar,11th Grade,C,15000.0,6392.81,8607.19,0.0,PENDING_DUE
ADM-2026-07945,Meera Pillai,11th Grade,D,15000.0,5199.28,9800.72,0.0,PENDING_DUE
ADM-2026-07946,Vikas Sen,10th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07947,Aadhya Rao,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07948,Aarav Choudhury,11th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07949,Sai Verma,11th Grade,D,15000.0,4954.81,10045.19,0.0,PENDING_DUE
ADM-2026-07950,Vihaan Sen,10th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07951,Diya Kumar,10th Grade,D,18000.0,5873.62,12126.38,0.0,PENDING_DUE
ADM-2026-07952,Meera Iyer,10th Grade,B,22000.0,13777.79,8222.21,0.0,PENDING_DUE
ADM-2026-07953,Pari Patel,11th Grade,D,12000.0,1934.89,10065.11,250.0,DEFAULT_AGED
ADM-2026-07954,Amit Pillai,10th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07955,Vivaan Nair,9th Grade,B,22000.0,14749.46,7250.54,0.0,PENDING_DUE
ADM-2026-07956,Aditya Reddy,10th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07957,Krishna Singh,12th Grade,D,22000.0,4511.11,17488.89,0.0,PENDING_DUE
ADM-2026-07958,Pooja Rao,11th Grade,C,12000.0,3577.24,8422.76,250.0,DEFAULT_AGED
ADM-2026-07959,Ayaan Iyer,12th Grade,B,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07960,Vihaan Mehta,10th Grade,C,15000.0,6370.19,8629.81,0.0,PENDING_DUE
ADM-2026-07961,Aadhya Gupta,10th Grade,A,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07962,Sai Sen,11th Grade,C,12000.0,8086.13,3913.87,0.0,PENDING_DUE
ADM-2026-07963,Neha Gupta,11th Grade,C,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07964,Sai Rao,12th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07965,Krishna Malhotra,11th Grade,A,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07966,Krishna Sharma,11th Grade,C,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07967,Meera Singh,10th Grade,A,22000.0,13414.92,8585.08,0.0,PENDING_DUE
ADM-2026-07968,Sai Gupta,12th Grade,C,15000.0,9824.85,5175.15,0.0,PENDING_DUE
ADM-2026-07969,Sneha Iyer,9th Grade,C,15000.0,759.07,14240.93,250.0,DEFAULT_AGED
ADM-2026-07970,Vivaan Reddy,11th Grade,A,22000.0,531.71,21468.29,1000.0,DEFAULT_AGED
ADM-2026-07971,Ishaan Malhotra,9th Grade,C,18000.0,3604.38,14395.62,500.0,DEFAULT_AGED
ADM-2026-07972,Ananya Reddy,11th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07973,Pooja Pillai,11th Grade,A,12000.0,4704.79,7295.21,0.0,PENDING_DUE
ADM-2026-07974,Anjali Pillai,10th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07975,Vihaan Mehta,10th Grade,B,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07976,Aarav Choudhury,9th Grade,D,15000.0,5756.11,9243.89,0.0,PENDING_DUE
ADM-2026-07977,Diya Das,10th Grade,C,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07978,Ayaan Pillai,11th Grade,D,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07979,Rahul Sen,12th Grade,A,22000.0,5628.19,16371.81,0.0,PENDING_DUE
ADM-2026-07980,Pari Pillai,10th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07981,Riya Sharma,10th Grade,C,22000.0,7405.87,14594.13,0.0,PENDING_DUE
ADM-2026-07982,Vivaan Joshi,11th Grade,D,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07983,Diya Reddy,12th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07984,Krishna Deshmukh,10th Grade,D,12000.0,2473.99,9526.01,0.0,PENDING_DUE
ADM-2026-07985,Kavita Nair,9th Grade,B,22000.0,14977.12,7022.88,0.0,PENDING_DUE
ADM-2026-07986,Aadhya Deshmukh,9th Grade,B,18000.0,11213.04,6786.96,0.0,PENDING_DUE
ADM-2026-07987,Meera Choudhury,11th Grade,D,22000.0,10484.7,11515.3,0.0,PENDING_DUE
ADM-2026-07988,Krishna Sharma,10th Grade,B,12000.0,2902.46,9097.54,0.0,PENDING_DUE
ADM-2026-07989,Meera Sen,12th Grade,C,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07990,Sai Reddy,10th Grade,A,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07991,Aadhya Singh,9th Grade,A,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07992,Krishna Menon,11th Grade,C,12000.0,4688.06,7311.94,0.0,PENDING_DUE
ADM-2026-07993,Aadhya Malhotra,11th Grade,A,18000.0,8056.14,9943.86,0.0,PENDING_DUE
ADM-2026-07994,Ananya Joshi,10th Grade,D,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07995,Vihaan Sharma,12th Grade,D,18000.0,18000.0,0.0,0.0,COMPLETED
ADM-2026-07996,Ishaan Deshmukh,10th Grade,B,22000.0,22000.0,0.0,0.0,COMPLETED
ADM-2026-07997,Ishaan Joshi,9th Grade,C,12000.0,12000.0,0.0,0.0,COMPLETED
ADM-2026-07998,Anjali Patel,9th Grade,D,15000.0,15000.0,0.0,0.0,COMPLETED
ADM-2026-07999,Vivaan Choudhury,11th Grade,A,12000.0,4124.57,7875.43,0.0,PENDING_DUE
ADM-2026-08000,Ishaan Joshi,10th Grade,B,18000.0,1873.41,16126.59,250.0,DEFAULT_AGED
